TF,fdr,nes,es,tag %,gene %,lead_genes
NR0B1 human tf ARCHS4 coexpression,1,0.674279397,0.276157573,18-Jun,16.09%,SLC7A8;TMEM176B;NSF;QPCT;AKR1C1;EGR1
RORC human tf ARCHS4 coexpression,1,0.672169404,0.277365096,16-Mar,13.82%,PPP1R3B;TNNT1;ADSSL1
ZNF510 human tf ARCHS4 coexpression,1,0.671412017,0.276303804,18-May,17.95%,MTRNR2L1;NUP153;AGFG1;WDFY3;TNIK
DDIT3 human tf ARCHS4 coexpression,1,0.635408813,0.253036711,22-Sep,20.32%,ATF3;RASGEF1B;GDF15;BCAS2;SERTAD1;EIF2AK3;EGR1;EAF1;HERPUD1
MRPL28 human tf ARCHS4 coexpression,1,0.623833399,0.258882678,19-Sep,25.67%,TMUB1;TNFRSF12A;UBA1;ALYREF;POLRMT;NCLN;MBD3;UBE2S;EIF4A3
ZNF615 human tf ARCHS4 coexpression,1,0.619489839,0.248265771,16-Jun,23.45%,GPR34;RGS1;CH25H;OTUD1;NFIL3;ZNF844
LBX1 human tf ARCHS4 coexpression,1,0.607431163,0.235003787,20-Apr,20.27%,FABP3;TNNT1;ADSSL1;FHOD1
DMRT2 human tf ARCHS4 coexpression,1,0.601537302,0.23874056,18-Mar,13.82%,FABP3;TNNT1;ADSSL1
ZNF296 human tf ARCHS4 coexpression,1,0.587847072,0.231408959,23-Apr,14.07%,HLA-DRB1;HLA-DQB1;PIM3;SERTAD1
ZNF189 human tf ARCHS4 coexpression,1,0.580859355,0.230139819,20-Jun,21.53%,MAPK13;QPCT;SLC15A4;WDFY3;MAP3K5;ACOX1
RGS9 human tf ARCHS4 coexpression,1,0.572061802,0.231004358,15-Jan,5.19%,EIF4E
NKX2-2 human tf ARCHS4 coexpression,0.995720003,0.57174908,0.223488375,19-May,18.26%,SLC7A8;TMEM176B;QPCT;EGR1;PTPRN2
AKAP8 human tf ARCHS4 coexpression,0.991591401,0.563521448,0.20304352,Dec-39,26.63%,USP36;PIM1;GAK;NUP153;SETD1B;KDM2A;UBALD2;KLHL18;GPR85;YRDC;PSD4;FBRSL1
DEAF1 human tf ARCHS4 coexpression,0.986223745,0.560197016,0.200655208,24-Sep,27.33%,SLC6A8;RNF187;NISCH;F8A1;FAM219A;CRTC1;KCNE1;RP11-347C12.1;NSMF
HES7 human tf ARCHS4 coexpression,0.999787972,-0.353752741,-0.14949362,24-Jun,32.53%,SULT1A1;SLC24A4;ID1;CBWD5;S1PR3;KCNJ2
CEBPG human tf ARCHS4 coexpression,1,-0.361630202,-0.163513574,20-Jan,7.41%,H1F0
CDC5L human tf ARCHS4 coexpression,1,-0.362897176,-0.151164133,25-Jul,32.53%,HIST1H1C;SLC24A4;SERPINB10;ID1;KIF11;S1PR3;KCNJ2
ZNF638 human tf ARCHS4 coexpression,1,-0.419183998,-0.188553616,19-Jul,38.43%,MDM4;PLCB1;MIB1;S1PR3;SYNE1;WDR74;HECW2
GATAD2B human tf ARCHS4 coexpression,1,-0.473957736,-0.198996121,Jul-32,20.27%,MNT;UBR4;MDM4;PHF21A;IQSEC1;MKI67;RAI1
HOXC10 human tf ARCHS4 coexpression,1,-0.479444714,-0.210348945,20-May,25.26%,KIF13A;SYNPO2L;FBXO32;TPM2;ENDOG
HMX1 human tf ARCHS4 coexpression,1,-0.498391158,-0.213712129,Apr-31,16.64%,CKB;JMJD8;TBC1D10B;UBE2M
TIGD2 human tf ARCHS4 coexpression,1,-0.499341999,-0.2342019,15-Apr,24.41%,SMIM13;CNOT1;ZNF217;PIAS3
SIM2 human tf ARCHS4 coexpression,0.999599193,-0.520197315,-0.243825462,17-Feb,13.26%,ZNF713;SPON2
ZNF304 human tf ARCHS4 coexpression,0.997905536,-0.536016312,-0.270347101,15-Jul,28.85%,ZCCHC14;KLHL15;FBXO30;TCL1A;MTMR3;TSPAN2;H2AFX
PRDM13 human tf ARCHS4 coexpression,0.99835497,-0.539840569,-0.241240478,26-Mar,16.64%,CKB;KLHL15;UBE2M
GPATCH8 human tf ARCHS4 coexpression,0.998083709,-0.547295527,-0.247731855,23-May,20.07%,ZCCHC14;UBR4;UBXN7;CNOT1;MKI67
EWSR1 human tf ARCHS4 coexpression,0.999149652,-0.548096706,-0.227890029,Aug-38,21.43%,TMEM259;INTS1;UBR4;WDR6;CNOT1;DNAJC11;MKI67;INPPL1
MYOD1 human tf ARCHS4 coexpression,0.999941173,-0.549778195,-0.237118733,19-Jun,26.42%,SYNPO2L;SAMD4A;FBXO32;TPM2;ENDOG;RRAD
HOXA10 human tf ARCHS4 coexpression,0.999424222,-0.557064441,-0.265763843,19-May,22.84%,KLHL15;CITED2;PRSS57;TPM2;HOXA5
PAX6 human tf ARCHS4 coexpression,0.99994026,-0.559842261,-0.258420621,18-Feb,9.68%,FXYD2;PDK4
GON4L human tf ARCHS4 coexpression,0.993501741,-0.584083849,-0.272549181,15-Jan,6.81%,IRF2BPL
ZNF609 human tf ARCHS4 coexpression,0.99438292,-0.585102679,-0.238693891,31-Jul,21.43%,TNRC18;INTS1;UBR4;CNOT1;MKI67;RAI1;INPPL1
PRB3 human tf ARCHS4 coexpression,0.994723966,-0.587570283,-0.237554555,Feb-30,6.71%,PICK1;EEPD1
FOXN2 human tf ARCHS4 coexpression,0.99554694,-0.588947152,-0.288361961,20-Sep,25.11%,CLEC12A;MAP3K1;ATP11B;PARP8;TMEM154;HNRNPH1;PPM1A;ST6GALNAC3;TLR8
NKRF human tf ARCHS4 coexpression,0.994678438,-0.594080162,-0.273596436,21-Jun,24.21%,KLHL15;HSPH1;RAE1;CNOT1;MKI67;OCLN
MAFA human tf ARCHS4 coexpression,0.99113172,-0.605512379,-0.294801271,15-Apr,25.52%,FXYD2;SYNPO2L;TPM2;IAPP
CHD2 human tf ARCHS4 coexpression,0.981531463,-0.625762644,-0.262377315,28-Aug,20.78%,NLRP1;UBR4;MDM4;MAP3K1;ATP11B;PARP8;ZNF276;NLRC5
SP3 human tf ARCHS4 coexpression,0.982263554,-0.626421849,-0.258710331,Aug-37,19.26%,CREBZF;KLF13;RELL1;UBR4;MAP3K1;PARP8;TMEM154;CNOT1
FEV human tf ARCHS4 coexpression,0.981654341,-0.629464971,-0.277543941,22-Jun,18.81%,FXYD2;TUBB2A;STMN1;CPNE8;RIN2;NR4A2
PRB4 human tf ARCHS4 coexpression,0.982842039,-0.629618636,-0.251770661,28-Feb,6.71%,PICK1;EEPD1
ZNF317 human tf ARCHS4 coexpression,0.983688332,-0.630294449,-0.282656812,28-May,16.14%,HLA-DRB5;ATF7IP2;WWP2;AP5Z1;PHF21A
PRDM4 human tf ARCHS4 coexpression,0.984411399,-0.631234538,-0.259701884,Apr-34,11.45%,MEPCE;OSGIN2;REXO1;UBR4
ATF6 human tf ARCHS4 coexpression,0.983001075,-0.636143079,-0.280553495,27-May,17.35%,TFPI;RELL1;ABHD5;ATP11B;RIN2
STAT3 human tf ARCHS4 coexpression,0.984086727,-0.636451179,-0.230610414,15/70,18.96%,ITPKB;KLF13;HDAC7;TMEM164;STAT1;OAS1;NADK;PRKCD;GIMAP8;NOD2;ATP11B;RNF19B;PBXIP1;PIK3CD;TMEM127
OVOL1 human tf ARCHS4 coexpression,0.98408904,-0.638489355,-0.29377235,17-Feb,9.63%,JUP;TINCR
ZBTB47 human tf ARCHS4 coexpression,0.981569342,-0.644496883,-0.300066307,18-May,20.98%,CCDC9;CAMTA2;SYNPO2L;SAMD4A;TPM2
GBX1 human tf ARCHS4 coexpression,0.982767882,-0.644608428,-0.285491678,17-Apr,25.06%,PDLIM5;SYNPO2L;TPM2;HIST1H4C
ESR2 human tf ARCHS4 coexpression,0.982404969,-0.646812581,-0.263528056,Aug-38,21.43%,CENPB;TMEM164;NAB2;CPT1A;SEMA3C;STARD10;SLC35F6;INPPL1
NR1H2 human tf ARCHS4 coexpression,0.981961971,-0.649371442,-0.244122942,13/64,18.96%,KLF13;FGD3;TMEM259;REXO1;PTPRCAP;MED25;UNC13D;AP5Z1;SIPA1;PRKCD;PPM1M;PBXIP1;TMEM127
AFF1 human tf ARCHS4 coexpression,0.980202582,-0.653380567,-0.266897647,Aug-38,20.27%,KLF13;UBR4;KIF13A;MAP3K1;ATP11B;CNOT1;MKI67;RAI1
CHD1 human tf ARCHS4 coexpression,0.980945519,-0.654236303,-0.282262611,21-Jun,17.85%,KLHL15;MDM4;MAP3K1;ATP11B;PARP8;ZBTB43
RFX6 human tf ARCHS4 coexpression,0.96931364,-0.669212454,-0.29618927,24-May,17.35%,FXYD2;PDK4;CLU;CPNE8;RIN2
KLF14 human tf ARCHS4 coexpression,0.960466785,-0.681123613,-0.279537968,27-May,16.64%,DNAJB1;NELFB;NPLOC4;PLBD1;UBE2M
PITX1 human tf ARCHS4 coexpression,0.961297953,-0.681545667,-0.27552593,Apr-39,9.48%,PAQR7;JUP;IRF2BPL;SULT1A1
HMX3 human tf ARCHS4 coexpression,0.960536184,-0.683404745,-0.269056309,Jun-36,16.54%,HIST1H1E;EBI3;SLFN12;HIST1H1C;HIST1H1D;PUM1
ZBTB46 human tf ARCHS4 coexpression,0.961225906,-0.6839526,-0.304623957,28-Mar,10.24%,EVI5L;MAP4K4;MARCKSL1
ZNF341 human tf ARCHS4 coexpression,0.960302065,-0.686242645,-0.303853596,19-Sep,32.12%,SMIM13;C5AR2;RASGRP4;SLC24A4;SELK;S100A16;VPS9D1;PLIN5;MEFV
HOXD9 human tf ARCHS4 coexpression,0.960721055,-0.686999014,-0.295476593,25-Mar,10.64%,PPFIBP1;HDAC7;COL5A2
UNCX human tf ARCHS4 coexpression,0.961141167,-0.687756069,-0.320958723,15-Apr,17.45%,MAP4K4;GPM6A;RBP7;TRH
EGR1 human tf ARCHS4 coexpression,0.960309848,-0.689987898,-0.289899832,29-Nov,28.95%,FXYD2;FOS;FOSB;CPNE8;RIN2;NR4A2;OCLN;BTG2;IAPP;JUN;TOB1
THAP7 human tf ARCHS4 coexpression,0.961229015,-0.690491018,-0.300963881,20-Apr,16.29%,PPP1R35;NELFB;OGFOD2;NENF
DSP human tf ARCHS4 coexpression,0.961957433,-0.691018438,-0.317246765,17-Apr,18.00%,JUP;KIF13A;SEMA3C;MPP7
ZNF33A human tf ARCHS4 coexpression,0.962961908,-0.691300992,-0.341918582,15-Apr,17.04%,ZNF516;MDM4;PARP8;TMEM154
ZNF516 human tf ARCHS4 coexpression,0.960610932,-0.694558224,-0.256239086,22/87,19.47%,PSTPIP1;NLRP1;SIGLEC14;AMPD2;ANKRD13D;NCF1;NADK;PLBD1;FAM65B;APOBEC3A;CSF3R;CLEC12A;ZNF467;FFAR2;NOD2;PHF21A;VNN2;TMEM154;RASGRP4;PIK3CD;PPM1A;ITGAX
ARID5B human tf ARCHS4 coexpression,0.959223618,-0.697077886,-0.295600048,26-Mar,7.82%,PPIC;SELM;THBS1
ZNF407 human tf ARCHS4 coexpression,0.952037025,-0.705013832,-0.311050042,29-Aug,17.04%,FRY;RELL1;UBR4;MDM4;MAP3K1;ATP11B;PARP8;TMEM154
KAT5 human tf ARCHS4 coexpression,0.953325302,-0.705014409,-0.275246503,Aug-54,13.97%,SMARCD2;TMEM259;REXO1;MED25;UNC13D;AP5Z1;WDR6;PRKCD
ZMAT2 human tf ARCHS4 coexpression,0.952149731,-0.706984377,-0.280734108,Apr-42,8.83%,CENPB;SMARCD2;ZNF787;NELFB
SLC22A4 human tf ARCHS4 coexpression,0.94292498,-0.715863936,-0.281756065,Dec-51,18.31%,FRAT1;IL1R2;SIGLEC14;MED25;NCF1;NADK;FFAR2;PRKCD;CCDC151;HCAR2;VNN2;RASGRP4
YOD1 human tf ARCHS4 coexpression,0.940397401,-0.718758041,-0.328109273,28-Sep,22.04%,RELL1;FAM65B;ARHGAP24;MAP3K1;ATP11B;PARP8;TMEM154;PPM1A;KDM6A
ZNF273 human tf ARCHS4 coexpression,0.940356654,-0.719892368,-0.31081393,15-Jul,31.37%,ZNF726;ZNF713;C5AR2;SENP7;DNAAF1;CYP46A1;ZNF345
ATF7 human tf ARCHS4 coexpression,0.936937358,-0.723701458,-0.321270884,20-Mar,9.28%,TMEM204;ZBTB7A;CAMTA2
NHLH1 human tf ARCHS4 coexpression,0.937954089,-0.723997383,-0.32599924,16-Mar,10.24%,MAP4K4;GPM6A;MARCKSL1
ZCCHC6 human tf ARCHS4 coexpression,0.93815532,-0.724760393,-0.332244499,19-Aug,25.11%,FAM65B;ATP11B;VNN2;PARP8;TMEM154;SIRPD;STEAP4;TLR8
PPARA human tf ARCHS4 coexpression,0.934194566,-0.728648507,-0.313923842,22-Feb,9.48%,GPM6A;SULT1A1
RBM20 human tf ARCHS4 coexpression,0.933045546,-0.730658203,-0.345319354,16-Jun,26.42%,PDLIM5;SYNPO2L;SAMD4A;FBXO32;DNAAF1;RRAD
ISL1 human tf ARCHS4 coexpression,0.93259999,-0.732092026,-0.328891389,20-May,17.35%,FXYD2;PDK4;CLU;CPNE8;RIN2
CASZ1 human tf ARCHS4 coexpression,0.933107626,-0.732740166,-0.308781697,May-41,13.26%,JUP;MYO15B;TNRC18;MED25;SPON2
CHD6 human tf ARCHS4 coexpression,0.930007954,-0.735825672,-0.343451136,17-Jul,26.93%,UBR4;SPON2;CD247;RAI1;ZNF217;LTB;RALGAPA2
RFX7 human tf ARCHS4 coexpression,0.931206453,-0.735942497,-0.310809483,18-Oct,26.37%,MED14;UBR4;UBXN7;PUM1;CNOT1;MKI67;KDM6A;CELA1;ZNF217;MIB1
RXRA human tf ARCHS4 coexpression,0.929747963,-0.738030891,-0.264430636,25/105,19.92%,FRAT1;CENPB;KLF13;FGD3;TMEM164;TMEM259;PSTPIP1;LFNG;MED25;NCF1;NADK;PLBD1;CSNK1G2;SIPA1;ZNF467;PRKCD;GIMAP8;PNPLA2;NOD2;PPM1M;RASGRP4;PIK3CD;TMEM127;ITGAX;IQSEC1
ZNF2 human tf ARCHS4 coexpression,0.924661786,-0.742310997,-0.346237638,15-Mar,17.75%,ZNF726;ZNF713;C5AR2
SIX1 human tf ARCHS4 coexpression,0.924449475,-0.743777038,-0.319365888,20-Jul,26.42%,COL5A2;SYNPO2L;SAMD4A;FBXO32;TPM2;CAV1;RRAD
NR1H4 human tf ARCHS4 coexpression,0.922676907,-0.745967564,-0.321004788,19-Apr,16.59%,ADAMDEC1;DNASE1L3;ITIH4;VNN1
MIER1 human tf ARCHS4 coexpression,0.923508014,-0.746290655,-0.345645039,15-May,17.35%,FXYD2;MDM4;CPNE8;HNRNPH1;RIN2
KLF1 human tf ARCHS4 coexpression,0.924591005,-0.746462516,-0.332756079,18-Jan,1.41%,HBB
OVOL2 human tf ARCHS4 coexpression,0.91882915,-0.751273819,-0.380301348,19-Mar,13.26%,JUP;DHX57;SPON2
ZNF503 human tf ARCHS4 coexpression,0.918523814,-0.752347916,-0.314609927,14/38,29.80%,H1F0;ZNF787;MARCKSL1;KLHL15;TBC1D10B;UBE2M;RAI1;IER5L;CKAP4;HOXA5;HIST1H4C;JUN;H2AFX;HES1
ZNF212 human tf ARCHS4 coexpression,0.916964531,-0.754340396,-0.337280316,22-Mar,10.54%,ZNF787;AMFR;SLC27A3
MACF1 human tf ARCHS4 coexpression,0.909009551,-0.760793107,-0.3112254,28-Jun,16.44%,FRY;UBR4;MDM4;KIF13A;MAP3K1;ATP11B
RCOR3 human tf ARCHS4 coexpression,0.907114261,-0.762882785,-0.354670981,16-Apr,18.86%,FRY;MDM4;RAB3D;PPM1A
NR2C2 human tf ARCHS4 coexpression,0.906455244,-0.764082531,-0.311601558,Jul-40,16.69%,CREBZF;KLF13;INTS1;NPLOC4;UBR4;ATP11B;MAN2A2
RELA human tf ARCHS4 coexpression,0.907508149,-0.764305852,-0.273656233,Dec-75,13.97%,CENPB;KLF13;HDAC7;TMEM259;INTS1;REXO1;NELFB;MED25;AP5Z1;CSNK1G2;SIPA1;PRKCD
TCF20 human tf ARCHS4 coexpression,0.905585939,-0.76633274,-0.305634419,Nov-44,21.43%,TNRC18;INTS1;REXO1;NPLOC4;UBR4;CSNK1G2;ATP11B;CNOT1;MKI67;RAI1;INPPL1
TP73 human tf ARCHS4 coexpression,0.905781287,-0.766980437,-0.352425451,21-Sep,26.42%,MED25;CCDC151;MKI67;RAI1;CAPS;SPAG8;TPPP3;DNAAF1;RRAD
RUNX3 human tf ARCHS4 coexpression,0.906331512,-0.767496905,-0.284324057,18/67,20.78%,KLF13;FGD3;SYTL1;CCDC88B;PSTPIP1;NLRP1;UNC13D;SIPA1;PRKCD;PRF1;NOD2;PPM1M;CD247;CDC42SE1;PIK3CD;ZNF276;ZAP70;NLRC5
ZNF787 human tf ARCHS4 coexpression,0.906410187,-0.768400001,-0.283001399,13/81,16.64%,CENPB;SMARCD2;TMEM259;INTS1;REXO1;NELFB;MED25;NADK;AP5Z1;CSNK1G2;STK11;KIAA2013;UBE2M
PPP1R10 human tf ARCHS4 coexpression,0.907538145,-0.76845857,-0.303701685,Jul-43,12.46%,MEPCE;INTS1;REXO1;WWP2;KLHL15;UBR4;WDR6
SOX10 human tf ARCHS4 coexpression,0.908465962,-0.768662179,-0.313893702,Dec-41,20.93%,CENPB;ITPKB;PPFIBP1;PIP5K1C;INTS1;THBS2;UBE2M;AEBP1;BRSK1;LMNA;RAI1;NACC2
ZBTB7A human tf ARCHS4 coexpression,0.909124916,-0.769081874,-0.308546344,Aug-40,17.50%,AK5;APOL2;PIP5K1C;PLAC8;SPON2;PRF1;PPM1M;CD247
ZNF518B human tf ARCHS4 coexpression,0.909360931,-0.769864948,-0.356823734,18-Jun,17.85%,TFPI;SOX4;KIAA0232;HNRNPH1;RIN2;ZBTB43
HMX2 human tf ARCHS4 coexpression,0.906245375,-0.772984562,-0.330511995,23-May,15.99%,HIST1H1E;EBI3;MARCKSL1;HIST1H1D;HSPE1
TFCP2L1 human tf ARCHS4 coexpression,0.906443884,-0.773612727,-0.356559484,21-Mar,5.35%,JUP;MYO15B;CA2
SMAD2 human tf ARCHS4 coexpression,0.907632725,-0.773689475,-0.351920636,18-Apr,21.18%,TFPI;MDM4;C5AR2;SENP7
NKX2-3 human tf ARCHS4 coexpression,0.905971048,-0.775523286,-0.335203788,21-Aug,22.24%,SLC40A1;PTPRCAP;UNC13D;TSPAN32;CHKB;PRSS57;RAB37;NFE2
ZNF784 human tf ARCHS4 coexpression,0.897168214,-0.782149159,-0.331396891,Sep-32,23.15%,ZNF787;ZNF516;MED25;STK11;SYNPO2L;UBE2M;SMARCD3;TPM2;MAP2K2
TFE3 human tf ARCHS4 coexpression,0.897269182,-0.783015489,-0.276552422,15/85,16.24%,NDST1;CENPB;HDAC7;TMEM259;PIP5K1C;REXO1;NELFB;CAMTA2;MED25;NADK;AP5Z1;CSNK1G2;PRKCD;PNPLA2;PPM1M
ETV6 human tf ARCHS4 coexpression,0.897679369,-0.783592501,-0.32153318,13/38,22.24%,MPO;MYO15B;ARRB1;ANKRD13D;KLF6;FES;TSPAN32;PRKCD;PRSS57;RAB37;ITGAX;ANKRD28;NFE2
HOXB4 human tf ARCHS4 coexpression,0.894498576,-0.786188722,-0.326094251,28-Apr,11.45%,FAM193B;IRF2BPL;TUBA4A;UBR4
ZNF547 human tf ARCHS4 coexpression,0.895284626,-0.786471924,-0.36181754,17-Jun,24.76%,ZNF726;CCDC159;HSPE1;FABP7;SELK;PIF1
MBD3 human tf ARCHS4 coexpression,0.896538332,-0.786483863,-0.280806816,13/74,16.64%,CENPB;TMEM259;ZNF787;INTS1;REXO1;NELFB;NPLOC4;CSNK1G2;JMJD8;TBC1D10B;STK11;KIAA2013;UBE2M
STAT1 human tf ARCHS4 coexpression,0.894481414,-0.788484136,-0.289285966,15/67,16.74%,IFIT5;CCR7;KLF13;BIRC3;IDO1;IFIT3;OAS1;NCF1;APOBEC3A;PRKCD;GIMAP8;GBP5;NOD2;ATP11B;RNF19B
EP400 human tf ARCHS4 coexpression,0.893455753,-0.789909813,-0.306356642,Nov-56,21.43%,SIN3B;HDAC7;TNRC18;INTS1;REXO1;UBR4;UBE2M;CNOT1;MKI67;RAI1;INPPL1
TBR1 human tf ARCHS4 coexpression,0.89054017,-0.79250178,-0.369552378,15-Feb,7.56%,FXYD6;TUBB2A
MEF2A human tf ARCHS4 coexpression,0.883542049,-0.797498655,-0.30815688,31-Oct,20.98%,KLF13;FRY;PDLIM5;CAMTA2;KIF13A;SYNPO2L;SAMD4A;KCNMA1;FBXO32;TPM2
IRF2 human tf ARCHS4 coexpression,0.883485693,-0.798336985,-0.290296255,27/93,18.41%,KLF13;FGD3;CCDC88B;PSTPIP1;SIGLEC14;SELL;OAS1;FGD2;NCF1;NADK;FAM65B;SIPA1;APOBEC3A;CLEC12A;FFAR2;PRKCD;GIMAP8;HCAR2;GBP5;NOD2;PPM1M;RNF19B;VNN2;TMEM154;CDC42SE1;RASGRP4;PIK3CD
ZDHHC11 human tf ARCHS4 coexpression,0.88344656,-0.799251312,-0.344858324,26-Mar,9.83%,GPR162;GPM6A;MNT
ZSCAN29 human tf ARCHS4 coexpression,0.88441722,-0.799481908,-0.3881428,17-Mar,15.63%,SOX4;MSL1;TSHZ2
MET human tf ARCHS4 coexpression,0.883385389,-0.800788279,-0.328021348,Mar-37,3.23%,EXT1;FSTL3;TM4SF1
STAT2 human tf ARCHS4 coexpression,0.881634569,-0.802451662,-0.27546629,26/102,19.47%,CTSK;APOL2;FGD3;IDO1;CCDC88B;STAT1;SIGLEC14;IFIT3;OAS1;FGD2;NCF1;NADK;FAM65B;APOBEC3A;FFAR2;PRKCD;GIMAP8;HCAR2;GBP5;NOD2;PPM1M;RNF19B;CDC42SE1;PIK3CD;TMEM127;ITGAX
ZNF45 human tf ARCHS4 coexpression,0.87793742,-0.805296674,-0.351925224,19-May,19.26%,VCPKMT;KLHL15;FES;CD79B;CNOT1
NR1D2 human tf ARCHS4 coexpression,0.876383685,-0.806925556,-0.344856504,23-Jul,20.98%,NR1D1;KIF13A;ATP11B;SAMD4A;PPM1A;FBXO32;TPM2
ZNF275 human tf ARCHS4 coexpression,0.872089213,-0.810150951,-0.363067715,17-May,22.19%,FAM193B;EZH1;ZNF467;PGS1;ABCA7
HOXA2 human tf ARCHS4 coexpression,0.871347918,-0.811373355,-0.362347787,19-May,25.87%,TNRC18;AEBP1;RAI1;HOXA5;LLGL1
NCOA2 human tf ARCHS4 coexpression,0.871765463,-0.811852225,-0.31175611,13/48,19.92%,KLF13;FRY;UBR4;MSL1;FAM65B;SPON2;MAP3K1;ATP11B;VNN2;PARP8;TMEM154;CNOT1;IQSEC1
ZBTB1 human tf ARCHS4 coexpression,0.870299213,-0.813450015,-0.345239324,30-Oct,20.78%,KLF13;FAM65B;MAP3K1;PPM1M;ATP11B;PARP8;CDC42SE1;IL7R;PIK3CD;NLRC5
IRF6 human tf ARCHS4 coexpression,0.87009894,-0.814213136,-0.374019488,24-Feb,3.53%,FSTL3;JUP
ZNF805 human tf ARCHS4 coexpression,0.868360872,-0.816046086,-0.360367871,23-Aug,18.86%,HIST1H1E;SOX4;RELL1;MDM4;MT1X;HIST2H2AC;ATP11B;PPM1A
AHDC1 human tf ARCHS4 coexpression,0.866157597,-0.818020791,-0.32597683,Jun-39,11.04%,TNRC18;IRF2BPL;PIP5K1C;GPM6A;MSANTD2;SMIM13
IRX1 human tf ARCHS4 coexpression,0.866021192,-0.818706733,-0.376447073,18-Mar,10.24%,DBN1;MAP4K4;MARCKSL1
STAT4 human tf ARCHS4 coexpression,0.864784037,-0.820006858,-0.332547786,17/41,18.05%,NKG7;CCL5;GZMH;SYTL1;PSTPIP1;PTPRCAP;CD3D;GNLY;IL32;PRF1;CST7;NOD2;RNF19B;PARP8;CD247;CDC42SE1;IL7R
ZNF395 human tf ARCHS4 coexpression,0.864289713,-0.821046631,-0.301372986,Aug-59,8.93%,ITPKB;KLF13;MYO15B;TNRC18;TMEM259;POFUT2;H1F0;PFKFB4
LGR4 human tf ARCHS4 coexpression,0.864096525,-0.821888174,-0.381889662,17-Mar,10.89%,PDLIM5;SERPINH1;VCL
ZNF641 human tf ARCHS4 coexpression,0.865239768,-0.821975087,-0.308111417,20/63,19.92%,FRAT1;FGD3;CCDC88B;PSTPIP1;NLRP1;SIGLEC14;PLBD1;FAM65B;FFAR2;GIMAP8;NOD2;PPM1M;VNN2;TMEM154;C5AR2;CDC42SE1;RASGRP4;PIK3CD;ITGAX;IQSEC1
FOXJ3 human tf ARCHS4 coexpression,0.862869314,-0.824400427,-0.35350061,30-Sep,20.27%,FAM193B;MED14;KLF6;UBR4;UBXN7;ATP11B;CNOT1;FBXO32;RAI1
MKRN1 human tf ARCHS4 coexpression,0.861367902,-0.826006064,-0.325875311,15/49,18.86%,EIF4E3;PLBD1;FAM65B;CLEC12A;GIMAP8;MAP3K1;GBP5;ATP11B;VNN2;PARP8;TMEM154;CDC42SE1;IL7R;PIK3CD;PPM1A
ZXDB human tf ARCHS4 coexpression,0.8622615,-0.826221425,-0.343357797,31-Jul,19.26%,FSTL3;CREBZF;SMIM13;CPT1A;MPP7;KCNMA1;CNOT1
AHCTF1 human tf ARCHS4 coexpression,0.858692329,-0.829075114,-0.360317391,22-Jun,24.00%,VCL;UBR4;ATP11B;CNOT1;MKI67;ZNF217
IRX6 human tf ARCHS4 coexpression,0.854070753,-0.83252179,-0.359516534,20-Jun,15.53%,MAP3K6;TCHH;RBP7;CEBPA;FABP4;PNPLA2
DRAP1 human tf ARCHS4 coexpression,0.853896165,-0.833308432,-0.343425464,31-May,8.83%,PRKCDBP;CENPB;ZNF787;TBC1D2;NELFB
SIM1 human tf ARCHS4 coexpression,0.85334275,-0.834382902,-0.406052407,16-Jun,27.48%,FXYD2;PDK4;RIN2;OCLN;IAPP;TSPAN2
ZNF418 human tf ARCHS4 coexpression,0.853978409,-0.83480456,-0.367916851,17-Apr,17.10%,SOX4;STMN1;MDM4;HNRNPH1
UBR4 human tf ARCHS4 coexpression,0.855031567,-0.834964582,-0.329594203,Oct-43,21.43%,SIN3B;TNRC18;INTS1;REXO1;NPLOC4;ATP11B;CNOT1;MKI67;RAI1;INPPL1
GSX2 human tf ARCHS4 coexpression,0.856015523,-0.835142568,-0.367244254,20-Apr,12.20%,CKB;SLC1A3;SOX4;UBXN7
RREB1 human tf ARCHS4 coexpression,0.839024017,-0.845102372,-0.324548884,Sep-44,16.44%,MYO15B;TNRC18;SULT1A1;UBR4;CPT1A;CEBPA;MDM4;MAP3K1;ATP11B
SP110 human tf ARCHS4 coexpression,0.836773993,-0.846966881,-0.30650496,24/69,18.41%,FGD3;CCDC88B;PSTPIP1;SIGLEC14;IFIT3;SELL;OAS1;PTPRCAP;FGD2;NCF1;NADK;FAM65B;APOBEC3A;FFAR2;GIMAP8;GBP5;NOD2;VNN2;PARP8;TMEM154;CDC42SE1;IL7R;RASGRP4;PIK3CD
SPI1 human tf ARCHS4 coexpression,0.837462047,-0.847298318,-0.30467364,25/88,18.41%,FRAT1;FGD3;IL1R2;CCDC88B;PSTPIP1;LFNG;SIGLEC14;ANKRD13D;NCF1;NADK;PLBD1;UNC13D;SIPA1;APOBEC3A;CSF3R;CLEC12A;ZNF467;FFAR2;PRKCD;NOD2;PPM1M;VNN2;CDC42SE1;RASGRP4;PIK3CD
ZNF324 human tf ARCHS4 coexpression,0.829595345,-0.851909154,-0.336563162,Jun-49,12.86%,PPP1R35;MEPCE;INTS1;NELFB;KLHL15;JMJD8
NKX6-2 human tf ARCHS4 coexpression,0.830548074,-0.852104324,-0.361605626,25-Mar,9.23%,EVI5L;GPR162;GPM6A
SOX21 human tf ARCHS4 coexpression,0.830207136,-0.853127433,-0.393992395,16-Jun,25.87%,KIAA0101;MARCKSL1;FABP7;MAP2K6;HIST1H4C;LLGL1
